curso,modulo,id_modulo,tipo,numero,criterio,fuente_curricular,afirmacion_respaldada,alcance,fuente_normativa,trazable
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,2,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,3,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,4,"1.4 Realiza cálculos matemáticos para convertir las unidades de medida de distintas magnitudes físicas, de acuerdo a los requerimientos propios de la utilización de los instrumentos.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.4 Realiza cálculos matemáticos para convertir las unidades de medida de distintas magnitudes físicas, de acuerdo a los requerimientos propios de la utilización de los instrumentos.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,5,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,6,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,7,"1.2 Utiliza instrumentos de medición, considerando los protocolos establecidos y de seguridad determinados por el fabricante, trabajando en equipo y coordinando acciones con otros en las tareas a realizar.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.2 Utiliza instrumentos de medición, considerando los protocolos establecidos y de seguridad determinados por el fabricante, trabajando en equipo y coordinando acciones con otros en las tareas a realizar.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,8,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,9,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,10,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,11,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,12,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,13,"1.3 Mide magnitudes físicas, para detectar posibles fallas y verificar el correcto funcionamiento de los equipos, considerando las indicaciones de seguridad establecidas desde fábrica.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.3 Mide magnitudes físicas, para detectar posibles fallas y verificar el correcto funcionamiento de los equipos, considerando las indicaciones de seguridad establecidas desde fábrica.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,14,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,15,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.5 Registra valores obtenidos de la lectura de instrumentos para elaborar informes de resultados, de acuerdo a pautas entregadas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,16,"1.1 Lee y extrae información técnica y de seguridad de instrumentos, desde el catálogo de fabricación, para un buen uso del instrumento.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"1.1 Lee y extrae información técnica y de seguridad de instrumentos, desde el catálogo de fabricación, para un buen uso del instrumento.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,17,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.2 Realiza ajustes respectivos a equipos de refrigeración, de acuerdo con los datos entregados por los instrumentos y la comparación con lo establecido en su fabricación.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
Refrigeración y Climatización,Instrumentos de medición y de verificación,2,questions,18,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",https://www.curriculumnacional.cl/614/articles-34318_programa.pdf,"2.3 Realiza un informe de resultados obtenidos, de acuerdo a pautas establecidas, utilizando procesadores de textos y entregándolos al o la docente.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
